# Dynamical information [code units]
#1:t #2:Dt #3:tcount #4:N #5:M #6:VR #7:N_c #8:r_c #9:r_max #10:Etot #11:KE #12:PE #13:Etot_int #14:Etot_bin #15:E_cenma #16:Eesc #17:Ebesc #18:Eintesc #19:Eoops #20:Etot+Eoops #21:r_h #22:rho_0 #23:rc_spitzer #24:v0_rms #25:rc_nb #26.DMse(MSUN) #27.DMrejuv(MSUN) #28.N_c_nb
0.0021421733 1.1756274e-05 182 396134 0.74590387 1.0007896 46953.253 0.55986053 7.4883592 11.815668 0.10270879 -0.2052555 0 -1.7622939 0 14.207152 -0.52664354 0 0 11.815668 1.0926632 0.66837105 0.35253313 0.58986558 0.48331579 0 0 30207.8
0.002158045 1.5871666e-05 183 396131 0.74558706 1.0024439 52538.76 0.55894133 7.5824595 11.812702 0.10291407 -0.20532635 0 -1.7653953 0 14.207154 -0.52664354 0 0 11.812702 1.0924979 0.72450073 0.33857011 0.58981027 0.47038006 0 0 31313.228
0.0021669483 8.9033173e-06 184 396129 0.74529934 1.002311 54390.102 0.55956714 9.1218206 11.811832 0.10276988 -0.20506587 0 -1.7663813 0 14.207153 -0.52664354 0 0 11.811832 1.0979061 0.74838263 0.33336609 0.59023855 0.50301088 0 0 39508.942
0.00217794 1.0991709e-05 185 396129 0.74508179 0.99992881 50886.123 0.56130305 7.555217 11.809487 0.10220741 -0.20442937 0 -1.7687999 0 14.207153 -0.52664354 0 0 11.809487 1.0991844 0.70071812 0.344141 0.5895931 0.47990626 0 0 31803.609
0.0021951868 1.7246784e-05 186 396121 0.7446506 1.0017104 51480.146 0.56027253 7.4682586 11.805279 0.10241015 -0.20447058 0 -1.7731706 0 14.207154 -0.52664354 0 0 11.805279 1.0974325 0.71485162 0.3393858 0.58728096 0.47643332 0 0 31655.427
0.0022019829 6.7960779e-06 187 396118 0.74446308 0.99906205 50979.609 0.55866504 7.7601693 11.803058 0.10180459 -0.20380033 0 -1.7754577 0 14.207155 -0.52664354 0 0 11.803058 1.1001971 0.70907167 0.34185227 0.58915265 0.4747408 0 0 31283.238
0.0022151115 1.3128619e-05 188 396114 0.74419893 1.0010485 48958.05 0.56279458 8.681505 11.799459 0.10211955 -0.20402519 0 -1.7791463 0 14.207155 -0.52664354 0 0 11.799459 1.0967802 0.68408872 0.34743481 0.5881307 0.47585585 0 0 29593.793
0.0022222016 7.0900773e-06 189 396112 0.7440663 1.000437 49911.056 0.56294488 8.1733814 11.797238 0.10195422 -0.20381937 0 -1.781409 0 14.207156 -0.52664354 0 0 11.797238 1.0967193 0.71526465 0.3403089 0.58904841 0.48192342 0 0 31313.616
0.0022328911 1.0689555e-05 190 396106 0.74367929 1.0011218 50577.713 0.56400622 7.387645 11.797949 0.10196094 -0.20369336 0 -1.7842903 0 14.210616 -0.52664354 0 0 11.797949 1.0947078 0.70174189 0.34226875 0.58681371 0.49235069 0 0 33645.822
0.0022398745 6.9833979e-06 191 396103 0.74356462 0.9979643 49023.995 0.56418648 7.7469902 11.795303 0.10127789 -0.20296897 0 -1.7869783 0 14.210616 -0.52664354 0 0 11.795303 1.1019376 0.67046987 0.34938177 0.58550982 0.49330856 0 0 32771.522
0.0022604929 2.0618324e-05 192 396099 0.74325519 0.99773975 54286.959 0.56442481 8.0143679 11.784944 0.10109684 -0.20265172 0 -1.7974731 0 14.210615 -0.52664354 0 0 11.784944 1.0976257 0.71700015 0.33858638 0.58677745 0.47599598 0 0 32560.202
0.0022821116 2.161872e-05 193 396096 0.74289589 0.99637633 48457.136 0.569215 7.5389619 11.771681 0.10066521 -0.20206263 0 -1.8108949 0 14.210617 -0.52664354 0 0 11.771681 1.1051269 0.6078343 0.36619341 0.58431554 0.50487744 0 0 33813.227
0.0022967156 1.4604048e-05 194 396092 0.74261628 0.9961668 51205.895 0.57058153 7.3230215 11.75788 0.10049654 -0.2017665 0 -1.8248256 0 14.210619 -0.52664354 0 0 11.75788 1.1036496 0.66119107 0.35111202 0.58432369 0.49724071 0 0 33889.634
0.002309903 1.3187342e-05 195 396088 0.74239059 0.99979273 49920.471 0.56954552 7.4762869 11.739821 0.10113004 -0.202302 0 -1.8429847 0 14.210621 -0.52664354 0 0 11.739821 1.1022025 0.66325185 0.35012505 0.58358849 0.49164433 0 0 32110.456
0.002321829 1.1926041e-05 196 396079 0.74209576 0.99899668 52299.21 0.56421136 8.894157 11.712853 0.10085918 -0.20192096 0 -1.872573 0 14.213131 -0.52664354 0 0 11.712853 1.0996318 0.72694775 0.33581446 0.58599687 0.47486149 0 0 31179.596
0.0023352288 1.3399761e-05 197 396077 0.74185168 1.0010537 50036.391 0.56554386 7.428173 11.594 0.10119461 -0.20217618 0 -1.9915064 0 14.213132 -0.52664354 0 0 11.594 1.1026136 0.6437057 0.35630566 0.58507387 0.49512294 0 0 33575.79
0.0023405835 5.3547565e-06 198 396077 0.74153812 0.99974612 51049.473 0.56509931 7.3427631 11.948044 0.10081646 -0.20168412 0 -1.6423527 0 14.217908 -0.52664354 0 0 11.948044 1.1040478 0.68791958 0.34557282 0.5866144 0.48094862 0 0 31471.176
0.0023476172 7.0336659e-06 199 396075 0.7413303 1.0007094 52770.001 0.56180017 7.5394393 11.947793 0.1009454 -0.20174768 0 -1.6426692 0 14.217908 -0.5266436 0 0 11.947793 1.0974121 0.74545662 0.33078487 0.58452237 0.45925356 0 0 28826.976
0.0023611424 1.3525257e-05 200 396070 0.74110303 1.0024097 49433.157 0.56399832 7.8826271 11.947524 0.10118925 -0.201892 0 -1.6430381 0 14.217909 -0.52664434 0 0 11.947524 1.095072 0.65892444 0.35358585 0.58743117 0.47896242 0 0 30275.353
0.002376227 1.5084529e-05 201 396066 0.7408226 1.0004739 47134.55 0.56684324 8.8946768 11.947243 0.10066816 -0.20124095 0 -1.6434499 0 14.21791 -0.52664442 0 0 11.947243 1.1011412 0.62367841 0.36249053 0.58589707 0.49576832 0 0 31534.558
0.0023925887 1.6361736e-05 202 396063 0.74034532 1.0009945 46247.602 0.56735399 7.9397585 11.946984 0.1005648 -0.20092978 0 -1.6439152 0 14.217909 -0.52664442 0 0 11.946984 1.0982608 0.5952875 0.36996822 0.5842142 0.48592775 0 0 29056.412
0.0024027893 1.0200607e-05 203 396060 0.74009806 0.99962278 51818.734 0.56532953 7.4345164 11.946804 0.10018712 -0.20044985 0 -1.644198 0 14.217909 -0.52664442 0 0 11.946804 1.1060215 0.72375004 0.3361524 0.585295 0.47993735 0 0 31705.562
0.002416932 1.4142673e-05 204 396055 0.73987707 0.99992628 51118.918 0.56678142 8.1419348 11.946343 0.10015721 -0.20032919 0 -1.6447489 0 14.217909 -0.52664442 0 0 11.946343 1.1061605 0.6956305 0.34249722 0.58464288 0.48274404 0 0 31585.343
0.0024322498 1.5317797e-05 205 396047 0.7394773 0.9991374 47864.106 0.56599917 7.6312636 11.946055 0.099856501 -0.19988542 0 -1.6451829 0 14.217911 -0.52664442 0 0 11.946055 1.1059057 0.63196956 0.35875969 0.58370851 0.48076258 0 0 29332.867
0.0024402469 7.9970731e-06 206 396045 0.73935169 0.99893942 49977.118 0.56588401 7.445543 11.945878 0.099767259 -0.19974636 0 -1.6454102 0 14.217911 -0.52664442 0 0 11.945878 1.1033511 0.66776094 0.34981497 0.58505029 0.48337926 0 0 31149.636
0.0024543322 1.4085338e-05 207 396043 0.73914936 1.0006259 62114.866 0.56720342 7.4310433 11.944254 0.10003413 -0.19994312 0 -1.6471048 0 14.217912 -0.52664442 0 0 11.944254 1.1049807 0.89311428 0.30164446 0.58343594 0.46871829 0 0 35052.155
0.002470813 1.648078e-05 208 396040 0.73888005 0.99994954 48570.782 0.56681615 8.5669112 11.943886 0.099779412 -0.19956889 0 -1.647592 0 14.217911 -0.52664442 0 0 11.943886 1.1066399 0.63748488 0.35700657 0.58338526 0.49504567 0 0 32358.192
0.0024813411 1.0528111e-05 209 396036 0.73868982 0.99911073 59630.186 0.56724773 8.6026979 11.933465 0.099523276 -0.19922372 0 -1.6581019 0 14.217911 -0.52664443 0 0 11.933465 1.1092159 0.8078777 0.31730216 0.5837006 0.49100322 0 0 38672.38
0.0024911204 9.7793463e-06 210 396033 0.7384747 1.001639 48672.751 0.56837177 8.0452474 11.942269 0.099945588 -0.19956409 0 -1.6493794 0 14.217912 -0.52664536 0 0 11.942269 1.101653 0.64037501 0.35567026 0.5825176 0.48184082 0 0 29655.085
0.0025024456 1.1325183e-05 211 396030 0.73819591 1.0027431 53625.092 0.56728853 7.3679791 11.943583 0.10005501 -0.1995626 0 -1.6463203 0 14.217917 -0.52850588 0 0 11.943583 1.1026564 0.77537322 0.32282934 0.58179865 0.4727594 0 0 31036.773
0.0025156941 1.3248444e-05 212 396025 0.73788419 1.0037837 49018.149 0.56539081 7.543694 11.942696 0.10011139 -0.19946807 0 -1.647346 0 14.217923 -0.52852454 0 0 11.942696 1.1026588 0.66778193 0.34945081 0.58445044 0.47494616 0 0 29056.534
0.0025221127 6.4186154e-06 213 396024 0.73764252 1.0007537 47688.698 0.56481424 7.6383881 11.942593 0.099410532 -0.19867132 0 -1.6475435 0 14.217922 -0.52852454 0 0 11.942593 1.1086359 0.64836591 0.35501544 0.58506165 0.48655922 0 0 30486.367
0.0025310963 8.9835919e-06 214 396022 0.73751076 0.99969674 49295.314 0.56532909 7.5752554 11.942364 0.099154902 -0.19836996 0 -1.6478195 0 14.217923 -0.52852454 0 0 11.942364 1.1077194 0.63666943 0.35751121 0.58383613 0.47591046 0 0 29408.806
0.0025440562 1.295992e-05 215 396021 0.73731118 1.0009948 46902.63 0.56649897 7.3352578 11.941872 0.099340348 -0.19848325 0 -1.6483843 0 14.217924 -0.52852454 0 0 11.941872 1.109224 0.63455638 0.35705285 0.58211919 0.47545233 0 0 27728.141
0.0025517128 7.6566284e-06 216 396020 0.73720493 1.0032433 49016.054 0.56550542 7.5571332 11.940091 0.099741746 -0.1988386 0 -1.6502124 0 14.217925 -0.52852454 0 0 11.940091 1.10676 0.71478709 0.33629011 0.58189785 0.46766526 0 0 27722.561
0.0025593285 7.6156743e-06 217 396019 0.73713094 1.0013663 47843.162 0.56586023 7.5136754 11.93983 0.099343901 -0.1984167 0 -1.6504969 0 14.217924 -0.52852454 0 0 11.93983 1.1069445 0.64412661 0.35560715 0.58411775 0.48044376 0 0 29283.301
0.002576397 1.7068482e-05 218 396016 0.73678886 1.0029622 48073.962 0.56672207 9.4965488 11.94012 0.099511072 -0.19843435 0 -1.6503565 0 14.217925 -0.52852454 0 0 11.94012 1.1054126 0.61270169 0.36531087 0.58523655 0.47992313 0 0 29195.41
0.0025935685 1.7171489e-05 219 396011 0.73650081 1.000784 52099.627 0.56665339 7.6562639 11.941463 0.098958044 -0.19776104 0 -1.6509367 0 14.219727 -0.52852454 0 0 11.941463 1.1064855 0.72114315 0.33604161 0.58404742 0.48768793 0 0 33213.004
0.0026126348 1.9066352e-05 220 396005 0.73624927 1.0001593 47293.174 0.57053372 8.3006729 11.940634 0.09873578 -0.19744011 0 -1.651864 0 14.219727 -0.52852454 0 0 11.940634 1.1062502 0.60111235 0.36659399 0.58171126 0.48510136 0 0 29070.466
0.002616709 4.0741443e-06 221 396004 0.73619408 0.99901275 52411.669 0.57284046 7.4468991 11.940511 0.098489765 -0.19717419 0 -1.6520063 0 14.219727 -0.52852454 0 0 11.940511 1.1092358 0.72204547 0.3342018 0.58121306 0.4844721 0 0 31705.401
0.0026253377 8.6286956e-06 222 396004 0.7360268 0.99891474 47090.824 0.57299781 7.553541 11.940348 0.098393337 -0.19700047 0 -1.6522475 0 14.219727 -0.52852454 0 0 11.940348 1.1112978 0.59422612 0.36842077 0.58125176 0.48974444 0 0 29402.614
0.0026360274 1.068978e-05 223 396000 0.73589635 1.0003688 48664.219 0.57145049 7.4191796 11.942657 0.098625883 -0.19717904 0 -1.6523721 0 14.222107 -0.52852454 0 0 11.942657 1.1112309 0.64536519 0.35286704 0.58017387 0.48183913 0 0 29172.936
0.002645194 9.1665786e-06 224 395998 0.73578421 1.0015797 51930.965 0.56952743 7.3396204 11.941581 0.098816893 -0.19732208 0 -1.6534973 0 14.222108 -0.52852454 0 0 11.941581 1.1127048 0.73192829 0.33223704 0.58173691 0.48445528 0 0 31962.706
0.0026597339 1.4539843e-05 225 395994 0.7355384 1.0013224 52336.487 0.56979778 7.5291396 11.941185 0.098673625 -0.19708663 0 -1.6539842 0 14.222107 -0.52852454 0 0 11.941185 1.1112209 0.6975379 0.34077402 0.58249833 0.48929277 0 0 33139.709
0.0026666801 6.946223e-06 226 395993 0.73540179 1.0002907 46566.669 0.56977917 7.1669896 11.940883 0.098414193 -0.19677118 0 -1.6543445 0 14.222109 -0.52852459 0 0 11.940883 1.1109066 0.60202457 0.36598855 0.58119104 0.49286993 0 0 30140.637
0.0026826955 1.6015394e-05 227 395985 0.73515959 1.0014566 49263.831 0.56983457 7.6007518 11.940434 0.098553697 -0.19682071 0 -1.6548819 0 14.222109 -0.52852609 0 0 11.940434 1.1109978 0.63940262 0.35589708 0.58244636 0.47433013 0 0 28413.447
0.0027046257 2.1930212e-05 228 395979 0.73481848 0.99995574 48120.137 0.56964185 7.4312128 11.939733 0.098105066 -0.19621882 0 -1.6557369 0 14.222109 -0.52852609 0 0 11.939733 1.1101326 0.6385233 0.35521766 0.58093458 0.49304869 0 0 31202.588
0.0027164365 1.1810848e-05 229 395976 0.73456347 0.99962569 48276.178 0.57250606 7.4944774 11.939431 0.097935136 -0.19594362 0 -1.6561438 0 14.22211 -0.52852609 0 0 11.939431 1.1148338 0.6263162 0.35896219 0.58141983 0.49584571 0 0 31364.061
0.0027249053 8.4687984e-06 230 395975 0.73441084 1.0026021 57042.599 0.57003602 7.667024 11.939266 0.098456428 -0.19640179 0 -1.6563725 0 14.22211 -0.52852609 0 0 11.939266 1.1108385 0.83386806 0.31064371 0.58057127 0.45282524 0 0 28594.618
0.002738213 1.3307651e-05 231 395970 0.73419872 1.0008043 51581.511 0.570207 8.7908223 11.938888 0.098015636 -0.19587373 0 -1.6568372 0 14.22211 -0.5285261 0 0 11.938888 1.1100728 0.73535004 0.3302946 0.57968604 0.4865112 0 0 32038.705
0.0027453577 7.1447395e-06 232 395967 0.73407761 0.99975804 46909.097 0.57202644 7.3035613 11.938681 0.097767148 -0.19558162 0 -1.6570875 0 14.22211 -0.5285261 0 0 11.938681 1.1115097 0.61040133 0.36312259 0.58063781 0.50797608 0 0 32850.242
0.0027557141 1.0356366e-05 233 395966 0.73393206 1.0009924 53485.331 0.57022226 8.388517 11.93838 0.097940771 -0.19568734 0 -1.6574563 0 14.222109 -0.52852637 0 0 11.93838 1.1118018 0.77993838 0.32045323 0.57921407 0.45970226 0 0 28024.128
0.002767996 1.2281944e-05 234 395965 0.73387198 1.0042551 51285.142 0.57186149 7.3355258 11.937964 0.098558038 -0.19628088 0 -1.6578983 0 14.222111 -0.52852637 0 0 11.937964 1.1102877 0.69380807 0.34016763 0.57990515 0.4870529 0 0 31684.541
0.0027814679 1.3471816e-05 235 395961 0.7336045 1.0025861 46215.241 0.57137139 7.5095076 11.937576 0.098124536 -0.19574286 0 -1.6583885 0 14.22211 -0.52852637 0 0 11.937576 1.1129282 0.64065358 0.35436882 0.58051232 0.49398947 0 0 29866.398
0.0027939555 1.2487643e-05 236 395954 0.73338137 1.0014073 49297.757 0.56995339 7.4257621 11.938413 0.097814282 -0.19535363 0 -1.6587012 0 14.22318 -0.52852637 0 0 11.938413 1.1137464 0.68307307 0.34300335 0.58019803 0.47866618 0 0 29201.647
0.0028078811 1.3925576e-05 237 395952 0.73315827 1.0030339 49414.471 0.56998505 7.3835659 11.937985 0.098042098 -0.1954911 0 -1.6592203 0 14.223181 -0.52852637 0 0 11.937985 1.1101397 0.66489244 0.34824301 0.58116895 0.47899811 0 0 29326.833
0.0028286155 2.0734466e-05 238 395949 0.73294562 1.0033788 50241.564 0.56858264 7.5077921 11.937287 0.098012704 -0.1953653 0 -1.6600152 0 14.223181 -0.52852637 0 0 11.937287 1.1123949 0.73132692 0.33116246 0.57961709 0.47012755 0 0 28400.728
0.0028502493 2.1633772e-05 239 395939 0.73268789 1.0023546 53069.208 0.56870417 9.4689115 11.938246 0.097683007 -0.19490709 0 -1.6591865 0 14.223183 -0.52852637 0 0 11.938246 1.1119285 0.72365901 0.33441079 0.58222597 0.46856536 0 0 29682.051
0.0028675613 1.7311991e-05 240 395938 0.73238791 1.0007959 47655.746 0.57037864 7.4748431 11.936781 0.097256367 -0.19435805 0 -1.6607736 0 14.223183 -0.52852637 0 0 11.936781 1.1174849 0.6222896 0.36034845 0.58178596 0.48935605 0 0 30095.42
0.0028813368 1.3775546e-05 241 395937 0.7321464 0.99849197 47143.892 0.57234759 7.6119147 11.936329 0.096726332 -0.19374484 0 -1.6613093 0 14.223183 -0.52852637 0 0 11.936329 1.1223095 0.62750885 0.35674022 0.57837074 0.48441643 0 0 28582.648
0.0028914948 1.0157947e-05 242 395936 0.73197946 0.99797155 57873.663 0.57148515 7.5740581 11.936122 0.096555274 -0.19350306 0 -1.6615869 0 14.223183 -0.52852637 0 0 11.936122 1.1230129 0.7890093 0.31855822 0.57912749 0.44578259 0 0 27468.531
0.0029035509 1.2056142e-05 243 395932 0.73183933 0.9980727 49699.103 0.57343091 9.625903 11.935701 0.09651732 -0.19340739 0 -1.662065 0 14.223183 -0.52852643 0 0 11.935701 1.1168714 0.66865647 0.34537338 0.57800912 0.46445266 0 0 26407.641
0.0029189245 1.537361e-05 244 395930 0.73162459 1.0011617 48040.675 0.57622853 7.556307 11.935159 0.097038002 -0.19385081 0 -1.6626841 0 14.223183 -0.52852643 0 0 11.935159 1.1144995 0.61796889 0.35867073 0.57706342 0.49351909 0 0 30181.213
0.00293982 2.0895494e-05 245 395923 0.73127534 0.9990855 55944.093 0.57354541 7.3919017 11.935536 0.096512218 -0.19320112 0 -1.6624329 0 14.223185 -0.52852644 0 0 11.935536 1.1205625 0.78242035 0.31882566 0.57718846 0.45639179 0 0 28188.002
0.00295168 1.186e-05 246 395920 0.73105562 1.0011306 51052.729 0.57456216 7.4338438 11.933839 0.096822334 -0.19342598 0 -1.6642163 0 14.223185 -0.52852644 0 0 11.933839 1.1141658 0.67213818 0.3444725 0.57800041 0.47815913 0 0 29425.595
0.0029613133 9.6332979e-06 247 395917 0.73084518 0.99945299 47718.993 0.57473713 7.5629074 11.933486 0.096430808 -0.19296717 0 -1.6646295 0 14.223179 -0.52852644 0 0 11.933486 1.1197418 0.63432213 0.35429357 0.57751398 0.47318854 0 0 26630.919
0.0029734413 1.2128006e-05 248 395914 0.73063103 1.0006625 51364.512 0.57537591 7.5858055 11.932964 0.096568675 -0.19300947 0 -1.6652475 0 14.223179 -0.52852644 0 0 11.932964 1.1217142 0.67170973 0.34455303 0.57795124 0.4804883 0 0 29912.768
0.0029860527 1.2611352e-05 249 395911 0.73053449 0.99915978 50233.493 0.57118922 7.9447635 11.932443 0.096251327 -0.19266453 0 -1.6657987 0 14.223181 -0.52852646 0 0 11.932443 1.1194496 0.68386571 0.34074043 0.57670456 0.46475803 0 0 27060.392
0.0029972131 1.1160359e-05 250 395910 0.73038635 1.0006095 54115.908 0.57251682 7.5637034 11.932005 0.096476865 -0.19283619 0 -1.6662919 0 14.223183 -0.52852646 0 0 11.932005 1.1174857 0.72403601 0.33112517 0.57665569 0.47366139 0 0 30645.319
0.0030052137 8.0006124e-06 251 395907 0.73027104 0.99776618 47792.199 0.5767702 7.5595661 11.934512 0.095889741 -0.19220884 0 -1.6666484 0 14.226006 -0.52852646 0 0 11.934512 1.1194726 0.61351355 0.35983168 0.57684054 0.49762827 0 0 30694.723
0.0030191507 1.3936994e-05 252 395904 0.73007762 1.0000051 54183.772 0.5755602 7.6249476 11.933949 0.096254567 -0.19250814 0 -1.6672769 0 14.226006 -0.52852647 0 0 11.933949 1.1203356 0.71402387 0.33269557 0.57537062 0.47084929 0 0 29664.89
0.0030345735 1.5422861e-05 253 395901 0.72989427 1.0006824 54876.652 0.57181064 7.5744939 11.933319 0.096308115 -0.19248487 0 -1.6679827 0 14.226005 -0.52852647 0 0 11.933319 1.1202583 0.77550983 0.32034968 0.57738069 0.45927362 0 0 28434.488
0.0030468357 1.2262161e-05 254 395899 0.72969618 1.0029527 52078.865 0.57262619 7.5609282 11.932832 0.096660696 -0.19275226 0 -1.6685553 0 14.226005 -0.52852649 0 0 11.932832 1.1171364 0.71048656 0.33504502 0.57799677 0.46661691 0 0 28179.243
0.0030474568 6.2109788e-07 255 395900 0.7296834 1.0033113 50665.574 0.56905138 7.6293052 11.93281 0.096723346 -0.19280824 0 -1.6685844 0 14.226005 -0.52852649 0 0 11.93281 1.1186979 0.74006688 0.32870478 0.57874307 0.46957849 0 0 28469.713
0.0030632203 1.576357e-05 256 395898 0.72947807 1.0016827 48036.964 0.57111319 7.5279111 11.932016 0.096344363 -0.19236503 0 -1.6694425 0 14.226005 -0.52852649 0 0 11.932016 1.1216375 0.64820221 0.35102881 0.57841869 0.48156773 0 0 28799.246
0.0030726751 9.454794e-06 257 395895 0.72938029 0.99964985 56123.925 0.56919922 7.5050083 11.931599 0.09592392 -0.19191504 0 -1.6698944 0 14.226011 -0.52852649 0 0 11.931599 1.1188839 0.79904617 0.31634447 0.57874931 0.45063996 0 0 27851.222
0.003078777 6.1018526e-06 258 395893 0.72936383 0.99979194 48591.109 0.57227964 7.6551108 11.931309 0.095947232 -0.1919344 0 -1.6701885 0 14.226011 -0.52852649 0 0 11.931309 1.1226829 0.64804299 0.35054703 0.57755387 0.47764577 0 0 28252.035
0.0030837419 4.9649467e-06 259 395893 0.72930604 1.0010892 48847.556 0.57287781 7.576731 11.931089 0.096176045 -0.19214281 0 -1.6704293 0 14.226011 -0.52852649 0 0 11.931089 1.1167466 0.65643618 0.34785532 0.57681854 0.46861942 0 0 26737.308
0.003100976 1.7234024e-05 260 395887 0.72901107 1.0001877 48224.441 0.57148267 8.5286536 11.930352 0.095893167 -0.19175034 0 -1.6712759 0 14.226011 -0.52852663 0 0 11.930352 1.1211693 0.65271078 0.35022589 0.57909918 0.47011001 0 0 26844.574
0.0031158215 1.4845574e-05 261 395882 0.72876226 0.99986266 86129.571 0.57126909 7.4534633 11.929712 0.095733615 -0.19149353 0 -1.6720149 0 14.226014 -0.5285271 0 0 11.929712 1.1202337 1.2212927 0.25503938 0.57684805 0.38139542 0 0 25630.466
0.0031238635 8.0419332e-06 262 395879 0.72864057 0.99880774 48857.817 0.5751673 7.4637675 11.929348 0.095488095 -0.19120415 0 -1.6724232 0 14.226014 -0.5285271 0 0 11.929348 1.1243478 0.66831863 0.34437956 0.57620027 0.48862893 0 0 29956.36
0.0031425419 1.8678452e-05 263 395871 0.72835852 1.001166 48213.833 0.57457379 7.681762 11.928475 0.095846429 -0.1914696 0 -1.6733879 0 14.226013 -0.52852747 0 0 11.928475 1.12266 0.64083303 0.35128975 0.5755489 0.47835146 0 0 27821.18
0.0031509958 8.4538815e-06 264 395868 0.72824763 0.99968841 51340.771 0.57284287 7.3245426 11.928065 0.095529069 -0.19111769 0 -1.6738305 0 14.226012 -0.52852747 0 0 11.928065 1.123783 0.68477651 0.34012504 0.57604623 0.4677051 0 0 27942.945
0.0031535214 2.5256094e-06 265 395869 0.72823089 0.99905191 53854.236 0.57486459 7.4949469 11.927936 0.095403656 -0.19098839 0 -1.6739639 0 14.226012 -0.52852747 0 0 11.927936 1.1220989 0.70110653 0.33580252 0.57546678 0.46091562 0 0 27757.956
0.0031687041 1.5182715e-05 266 395866 0.728008 1.0008281 48139.743 0.57706192 7.5203443 11.926637 0.095664198 -0.19117008 0 -1.6753409 0 14.226012 -0.52852747 0 0 11.926637 1.1202401 0.63909814 0.3522855 0.57639851 0.48640583 0 0 28829.216
0.0031720977 3.3935792e-06 267 395865 0.72796649 1.0003625 46976.046 0.5756576 7.3998852 11.926898 0.095556419 -0.19104358 0 -1.6750998 0 14.226012 -0.52852747 0 0 11.926898 1.1214158 0.61594494 0.35921901 0.57699833 0.47829574 0 0 26944.694
0.0031839658 1.1868102e-05 268 395862 0.7277134 1.0010109 49731.269 0.57172337 7.142595 11.926361 0.095569246 -0.19094546 0 -1.6757483 0 14.226013 -0.52852748 0 0 11.926361 1.1225754 0.68790652 0.33966362 0.57657798 0.48227466 0 0 29850.736
0.0031951079 1.1142055e-05 269 395860 0.72751696 1.0007919 48638.278 0.57444456 7.3907407 11.925683 0.095455751 -0.19076043 0 -1.6764979 0 14.226013 -0.52852748 0 0 11.925683 1.1218444 0.62443198 0.35754627 0.57825464 0.48263447 0 0 28846.215
0.0032020288 6.9209409e-06 270 395858 0.72737145 0.99849906 50405.745 0.57556441 7.5402618 11.925358 0.094953431 -0.19019233 0 -1.6768879 0 14.226013 -0.52852748 0 0 11.925358 1.1272713 0.6771612 0.34123293 0.5747001 0.47735383 0 0 28755.404
0.0032108618 8.832963e-06 271 395854 0.72725782 1.0006106 49810.428 0.57535855 7.4122982 11.924906 0.095303819 -0.19049132 0 -1.6773926 0 14.226013 -0.52852748 0 0 11.924906 1.1230955 0.62463839 0.35678826 0.57712407 0.46775868 0 0 26765.177
0.0032123944 1.5325945e-06 272 395854 0.72724686 1.0023253 52128.753 0.57412676 7.4601665 11.92482 0.095627335 -0.19081097 0 -1.677482 0 14.226013 -0.52852748 0 0 11.92482 1.1202878 0.73978923 0.32733767 0.57622791 0.46487952 0 0 27674.208
0.003219559 7.1646744e-06 273 395851 0.72716167 1.0017353 50163.409 0.57506737 7.427765 11.924449 0.095486861 -0.19064291 0 -1.6778813 0 14.226013 -0.52852748 0 0 11.924449 1.1217238 0.67482433 0.34279343 0.57633125 0.47122858 0 0 27601.058
0.0032311009 1.154186e-05 274 395847 0.72701384 1.0038466 46395.316 0.57501189 7.8567344 11.923796 0.095825004 -0.19091564 0 -1.6785999 0 14.226014 -0.52852748 0 0 11.923796 1.1187747 0.61832261 0.35805918 0.57624434 0.47828043 0 0 26698.786
0.0032452009 1.4099969e-05 275 395841 0.7267343 1.0016591 52944.911 0.57212039 7.3212135 11.922985 0.095290189 -0.19026472 0 -1.679528 0 14.226015 -0.52852748 0 0 11.922985 1.1249784 0.75800714 0.32453845 0.5782919 0.45519321 0 0 26665.472
0.0032513138 6.1129451e-06 276 395840 0.7266359 1.0019984 48913.094 0.57219552 7.6328197 11.922645 0.095324226 -0.19026823 0 -1.6798994 0 14.226016 -0.52852748 0 0 11.922645 1.124003 0.65667961 0.34780806 0.57684711 0.46329342 0 0 25963.317
0.0032570165 5.7026851e-06 277 395835 0.72659715 0.99912342 47208.703 0.57374401 7.6440726 11.922306 0.094767042 -0.18970037 0 -1.6802492 0 14.226016 -0.52852748 0 0 11.922306 1.1231826 0.64297412 0.35124338 0.57643347 0.48434319 0 0 28400.578
0.0032642213 7.2048114e-06 278 395835 0.72650405 1.0003048 48908.642 0.57672938 7.3988419 11.921892 0.094958476 -0.18985907 0 -1.6806956 0 14.226016 -0.52852748 0 0 11.921892 1.1251567 0.67113094 0.34281219 0.57478337 0.48723321 0 0 29490.357
0.0032661097 1.8883757e-06 279 395835 0.72649378 0.99896458 50411.23 0.57563539 7.4928149 11.921778 0.094700134 -0.18959658 0 -1.6808135 0 14.226016 -0.52852748 0 0 11.921778 1.126658 0.68831155 0.33937752 0.5762619 0.48100989 0 0 29413.51
0.0032727792 6.6695588e-06 280 395834 0.72635274 1.0004535 49816.532 0.57625576 7.4950567 11.921414 0.09492716 -0.18976826 0 -1.6812327 0 14.226016 -0.52852748 0 0 11.921414 1.1235336 0.66710785 0.34403229 0.57509757 0.47413112 0 0 27747.447
