#1:tcount #2:t #3:r #4:vr #5:vt #6:E #7:J #8:r_peri #9:r_apo #10:Rtidal #11:phi_zero #12:phi_tidal #13:Ecrit #14:id0 #15:id1 #16:st0 #17:st1 #18:m0 #19:m1 #20:a #21:e #22:eta #23:rad0 #24:rad1 #25:lum0 #26:lum1 #27:massc0 #28:massc1 #29:menv0 #30:menv1 #31:radc0 #32:radc1 #33:renv0 #34:renv1 #35:radrol0 #36:radrol1 #37:tms0 #38:tms1 #39:dmdt0 #40:dmdt1 #41:bacc0 #42:bacc1 #43:tacc0 #44:tacc1 #45:mass0_0 #46:mass0_1 #47:ospin0 #48:ospin1 #49:B0 #50:B1 #51:epoch0 #52:epoch1 $53:formation0 #54:formation1 #55:bhspin0 #56:bhspin1
8 1.7632166e-05 0.23074743 -1.7141944 2.8040584 3.855946 0.64702927 0.23074743 0.23074743 11.208093 -1.6502415 -0.089144506 -0.1156699573194 -100 1 -100 0.71538119 -100 -100 -100 -100 0.66183175 -100 0.26862729 -100 0 -100 0.067855206 -100 0 -100 0.21650253 -100 -100 -100 23292.551 -100 -100 -100 0 -100 0 -100 0.71538119 -100 66.4944 -100 66.4944 -100 0 -100 0 -100 0 -100
9 2.0720099e-05 0.28305597 1.7844153 0.63414453 0.2915367 0.1794984 0.19343973 0.95676435 11.207956 -1.6654253 -0.089142327 -0.1156674146076 -100 0 -100 0.087848601 -100 -100 -100 -100 0.14830866 -100 0.00070818529 -100 0 -100 0.043924301 -100 0 -100 0.096400626 -100 -100 -100 3457086.9 -100 -100 -100 0 -100 0 -100 0.087848601 -100 2.1976548e-05 -100 2.1976548e-05 -100 0 -100 0 -100 0 -100
9 2.0720099e-05 0.41603439 1.4607623 1.2814462 0.52517514 0.53312569 0.14740567 0.61612596 11.207956 -1.6654253 -0.089142327 -0.1156671451082 -100 1 -100 0.68322564 -100 -100 -100 -100 0.62858719 -100 0.21575763 -100 0 -100 0.074019465 -100 0 -100 0.2098264 -100 -100 -100 27835.432 -100 -100 -100 0 -100 0 -100 0.68322564 -100 48.880531 -100 48.880531 -100 0 -100 0 -100 0 -100
9 2.0720099e-05 0.62188507 0.30911445 1.4886229 -0.0029462742 0.92575238 0.60474641 338.96266 11.207956 -1.6654253 -0.089142327 -0.11566727245734 -100 0 -100 0.39074325 -100 -100 -100 -100 0.35861797 -100 0.026309818 -100 0 -100 0.28058938 -100 0 -100 0.23807043 -100 -100 -100 162496.73 -100 -100 -100 0 -100 0 -100 0.39074325 -100 1.0803148 -100 1.0803148 -100 0 -100 0 -100 0 -100
10 2.247878e-05 0.2291481 -1.3801105 1.6881191 0.8272551 0.38682929 0.2291481 0.2291481 11.207378 -1.6586908 -0.089133137 -0.11565539227367 -100 0 -100 0.30880309 -100 -100 -100 -100 0.30103439 -100 0.016644209 -100 0 -100 0.30880309 -100 0 -100 0.30103439 -100 -100 -100 274698.11 -100 -100 -100 0 -100 0 -100 0.30880309 -100 0.20383159 -100 0.20383159 -100 0 -100 0 -100 0 -100
10 2.247878e-05 0.25159981 -1.5819492 0.95120048 0.17478678 0.23932186 0.25159981 0.25159981 11.207378 -1.6586908 -0.089133137 -0.1156553528865 -100 0 -100 0.38216288 -100 -100 -100 -100 0.35241137 -100 0.025000437 -100 0 -100 0.29641845 -100 0 -100 0.25440597 -100 -100 -100 171289.2 -100 -100 -100 0 -100 0 -100 0.38216288 -100 0.92390954 -100 0.92390954 -100 0 -100 0 -100 0 -100
10 2.247878e-05 0.45176822 2.29697 0.66436503 1.5324016 0.300139 0.45176822 0.45176822 11.207378 -1.6586908 -0.089133137 -0.11565548159316 -100 0 -100 0.10445189 -100 -100 -100 -100 0.1399929 -100 0.0013733262 -100 0 -100 0.052225945 -100 0 -100 0.090995386 -100 -100 -100 2445548.7 -100 -100 -100 0 -100 0 -100 0.10445189 -100 9.0300613e-05 -100 9.0300613e-05 -100 0 -100 0 -100 0 -100
10 2.247878e-05 0.76899511 0.21539176 1.4029015 -0.026540893 1.0788244 0.75630858 37.05124 11.207378 -1.6586908 -0.089133137 -0.11565521359774 -100 1 -100 0.70084326 -100 -100 -100 -100 0.64688845 -100 0.24354208 -100 0 -100 0.070508798 -100 0 -100 0.2135614 -100 -100 -100 25224.624 -100 -100 -100 0 -100 0 -100 0.70084326 -100 57.951277 -100 57.951277 -100 0 -100 0 -100 0 -100
11 2.5013463e-05 0.14724624 0.33815127 1.7196188 -0.070233142 0.25320739 0.14439515 14.191983 11.207029 -1.6537009 -0.089127586 -0.1156481428918 -100 0 -100 0.40128461 -100 -100 -100 -100 0.36634 -100 0.02805518 -100 0 -100 0.26257032 -100 0 -100 0.22190893 -100 -100 -100 152363.19 -100 -100 -100 0 -100 0 -100 0.40128461 -100 1.3026221 -100 1.3026221 -100 0 -100 0 -100 0 -100
11 2.5013463e-05 0.32151446 1.2419412 1.3229786 0.1897095 0.42535674 0.32151446 0.32151446 11.207029 -1.6537009 -0.089127586 -0.11564782112870 -100 1 -100 1.1137232 -100 -100 -100 -100 1.0189277 -100 2.1366396 -100 0 -100 0.019406963 -100 0 -100 0.22731964 -100 -100 -100 4621.8595 -100 -100 -100 0 -100 0 -100 1.1137232 -100 1269.7968 -100 1269.7968 -100 0 -100 0 -100 0 -100
